"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Transistors With MoS$_{2}$ Subnanometer Channels Embedded in 2D WSe$_{2}$","T. Cusati; D. Marian; A. Toral-Lopez; E. G. Marin; G. Iannaccone; G. Fiori","Dipartimento di Ingegneria dell'Informazione, Università di Pisa, Via Girolamo Caruso 16, Pisa, Italy; Dipartimento di Fisica “E. Fermi”, Università di Pisa, Largo Bruno Pontecorvo 3, Pisa, Italy; Dipartimento di Ingegneria dell'Informazione, Università di Pisa, Via Girolamo Caruso 16, Pisa, Italy; Departamento de Electrónica y Tecnología de Computadores, Facultad de Ciencas, Avda. Fuentenueva, S/N, Granada, Spain; Dipartimento di Ingegneria dell'Informazione, Università di Pisa, Via Girolamo Caruso 16, Pisa, Italy; Dipartimento di Ingegneria dell'Informazione, Università di Pisa, Via Girolamo Caruso 16, Pisa, Italy",IEEE Transactions on Nanotechnology,"26 Mar 2025","2025","24","","152","156","We investigate the exploitation of one of the latest advancements in the processing of the two-dimensional materials (2DMs) lateral heterostructures (LH) for electronic applications, which involves the generation of subnanometer one-dimensional (1D) channels embedded in a 2D crystal. Such study is done through a multiscale approach combining Density Functional Theory (DFT) and quantum transport calculations to propose and evaluate various Field-Effect Transistors (FETs) based on LH incorporating one-dimensional MoS$_{2}$ channels within monolayer WSe$_{2}$. We assess the ultimate performance of the transistors by considering different device configurations, lengths and orientations.","1941-0085","","10.1109/TNANO.2025.3549522","Spanish Government(grant numbers:PID2023-150162OB-I00); European Commission through Quantum Engineering for Machine Learning(grant numbers:829035,863258,881603); Italian Ministry of Education and Research(grant numbers:P2022TE7Y8 - CUP I53D23000530006); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10922137","2D materials;subnanometer channels;lateral heterostructure;Field-Effect Transistors","Sulfur;Molybdenum;Field effect transistors;Performance evaluation;Fabrication;Crystals;Training;Perovskites;Data mining;Contracts","","1","","26","IEEE","11 Mar 2025","2025","","IEEE","IEEE Journals"
"Adaptive Separately Constrained Triplet Loss (A-SCTL) for High-Performance Triplet Networks","Z. Wang; F. Niknia; S. Liu; H. Jiang; S. Liu; P. Reviriego; J. Zhou; F. Lombardi","Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; Department of Micro-Nano Electronic, Shanghai Jiao Tong University, Shanghai, China; School of Information Science and Technology, Shanghai Tech University, Shanghai, China; Departamento de Ingeniería de Sistemas Telemáticos, Universidad Politécnica de Madrid, Madrid, Spain; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA",IEEE Transactions on Nanotechnology,"3 Apr 2025","2025","24","","157","165","Triplet Networks (TNs) consist of three subchannels and are widely utilized in machine learning applications. The efficacy of TNs is highly dependent on the loss function employed during training. This paper proposes a novel loss function for TNs, referred to as the Adaptive Separately Constrained Triplet Loss (A-SCTL). The unique feature of A-SCTL is the separation of intra-class and inter-class constraints, strictly adhering to the objective of similarity-measuring networks. Its adaptive strategy leverages the dynamics between inter-class and intra-class terms to achieve a balanced convergence; without manually adjusting hyperparameters, it enhances flexibility and facilitates adaptation across various applications. Moreover, A-SCTL mitigates possible false solutions and offers insights into network behavior through the dependency of the two constraint terms. Performance metrics of the loss functions are evaluated in deep metric learning classification and face recognition tasks. Simulations illustrate the evolution of the two loss terms and the adaptive hyperparameter across training epochs; the results demonstrate that TNs utilizing A-SCTL outperform other existing loss functions in accuracy. Additionally, this paper details the hardware implementation of A-SCTL and evaluates its associated overhead. Results show that compared to other losses, the additional hardware overhead required for A-SCTL is negligible (0.008% energy per operation) when considering the entire TN system.","1941-0085","","10.1109/TNANO.2025.3552233","Spanish Agencia Estatal de Investigación(grant numbers:10.13039/ 501100011033); Chips Act Joint Undertaking Project SMARTY(grant numbers:101140087); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10930644","Deep metric learning classification;face recognition;loss function;triplet networks","Face recognition;Measurement;Accuracy;Hardware;Adaptive systems;Convergence;Data models;Adaptation models","","","","25","IEEE","18 Mar 2025","2025","","IEEE","IEEE Journals"
"A Multi-Mode Configurable Physical Unclonable Function Based on RRAM With Adjustable Programmable Voltage","Y. Cui; J. Li; C. Gu; C. Wang; W. Liu","College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; Centre for Secure Information Technologies, Queen's University Belfast, Belfast, U.K.; College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China",IEEE Transactions on Nanotechnology,"3 Apr 2025","2025","24","","166","177","Resistive random access memory (RRAM) presents a promising solution for energy-efficient logic-in-memory (LiM) systems. This paper introduces a Multi-mode Configurable Physical Unclonable Function (MC-PUF) tailored for secure RRAM-based LiM applications, utilizing a conventional one-transistor-one-RRAM (1T1R) array. The MC-PUF operates in multiple modes by modifying the programming voltages of the RRAM, which captures the distinct variations of each RRAM under varying conditions. In weak write mode, the MC-PUF exploits the inherent variations of RRAM by setting the programming voltages to achieve a 50% switching probability, thereby randomly assigning ‘0’ or ‘1’ states. In parallel competition mode, it generates responses by selecting two parallel RRAMs, with one remaining in a high resistance state (HRS) and the other switching to a low resistance state (LRS). This configuration allows the MC-PUF to generate more challenge-response pairs (CRPs) compared to conventional designs, thus enhancing security through increased entropy. The design was validated through simulations using a compact Spice model and the UMC 55 nm CMOS library, as well as on an experimental hardware platform with commercial RRAM chips. Results from both simulations and hardware implementations indicate that the proposed MC-PUF exhibits high reliability, excellent uniqueness, and superior configurability.","1941-0085","","10.1109/TNANO.2025.3552433","National Natural Science Foundation of China(grant numbers:62474092,62371226,62425404,62104107,62022041,62134002); EPSRC New Investigator Award(grant numbers:EP/X009602/1); Innovate U.K. SCHEME Project(grant numbers:IUK10065634); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10930800","Resistive random access memory (RRAM);physical unclonable function (PUF);configurable;logic in memory (LiM)","Resistance;Voltage control;Switches;Reliability;Random access memory;Physical unclonable function;Device-to-device communication;Semiconductor device modeling;Programming;Ions","","3","","51","IEEE","18 Mar 2025","2025","","IEEE","IEEE Journals"
"Realization of Compact High-Performance EAM Based on Numerical Analysis of ITO, VO2 and Graphene on SiO2 Platform","H. R. Das; H. Mondal; R. Kumar","Department of Electronics and Communication Engineering, School of Engineering, Central University of Karnataka, Kadaganchi, India; Department of Electronics and Communication Engineering, Dibrugarh University, Dibrugarh, India; Department of Electronics and Communication Engineering, Indian Institute of Information Technology, Sri City, Chittoor, Sathyavedu, India",IEEE Transactions on Nanotechnology,"7 Apr 2025","2025","24","","178","188","Plasmonic based electro-absorption modulators (EAMs) has paved the way for high-speed photonic integrated circuits (PICs). This paper demonstrates the numerical analysis and the structural design of the EAM using various plasmonic materials, such as vanadium dioxide (VO2), indium-tin-oxide (ITO) and graphene, to modulate signals traveling through the waveguide on an SiO2 platform. It also explores key performance metrics, including the extinction ratio (ER) and the figure-of-merit (FOM), which is related to the device's insertion loss (IL). By optimizing the structural parameters and utilizing the plasmonic materials, the device characteristics, especially the effective-mode-index (EMI), is modified to attain the epsilon-near-zero (ENZ) condition. The ITO-based EAM attains a high ER of 22.24 dB/μm with a FOM of 482.45, while the graphene-ITO based EAM obtains an ER of 20.31 dB/μm and a FOM of 296.06 at 1.55 μm wavelength. Both devices have an energy consumption per bit (Ebit) below 2.20 fJ/bit and modulation frequency ($f$) exceeding 1300 GHz at an IL $< $ 0.07 dB/μm. The investigated EAMs hold potential for future-generation PICs.","1941-0085","","10.1109/TNANO.2025.3552525","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10930742","Plasmonic;extinction ratio;effective-modeindex;electro-absorption modulator;insertion loss","Indium tin oxide;Plasmons;Permittivity;Electro-absorption modulators;Optical ring resonators;Modulation;Electromagnetic interference;Optical sensors;Optical modulation;Optical interferometry","","3","","55","IEEE","18 Mar 2025","2025","","IEEE","IEEE Journals"
"Robust Hardware-Aware Neural Networks for FeFET-Based Accelerators","O. Yousuf; A. L. Glasmann; A. L. Mazzoni; S. Najmaei; G. C. Adam","Electrical and Computer Engineering Department, George Washington University, Washington, DC, USA; DEVCOM Army Research Laboratory, Adelphi, MD, USA; DEVCOM Army Research Laboratory, Adelphi, MD, USA; DEVCOM Army Research Laboratory, Adelphi, MD, USA; Electrical and Computer Engineering Department, George Washington University, Washington, DC, USA",IEEE Transactions on Nanotechnology,"9 Apr 2025","2025","24","","189","200","Hardware accelerators based on emerging device technologies are gaining traction for inference workloads, but effective methods for their training remain an open area of research. We propose an efficient hardware-aware methodology for training neural networks with ternary weights that are mappable to emerging memory device arrays. We study device-network interactions across a variety of scenarios using simulated and experimentally measured datasets from ferroelectric field-effect transistor (FeFET) devices with varying characteristics. We quantify the impact of device non-idealities on network training by investigating device-level metrics, network-level metrics, loss landscapes, as well as parameter optimization trajectories. We validate our approach by mapping a hardware-aware solution to an emulated system with parameters calibrated to experimental measurements, highlighting several trade-offs. Hardware-aware training results on FeFET-based multi-layer perceptron networks, long short-term memory networks, and deep convolutional networks demonstrate competitive performance at lower overheads compared to existing schemes, indicating architectural and computational scalability. It is found that devices with low variability, non-linearity, and high dynamic range exhibit training characteristics closest to a software baseline. We provide evidence that device non-idealities inject noise during backpropagation, leading to sharper loss landscapes and higher-dimensional optimization trajectories, which make device networks more difficult to train than software counterparts. We also identify optimal operating voltages for investigated devices by utilizing our hardware-aware training and inference methodologies.","1941-0085","","10.1109/TNANO.2025.3553037","DEVCOM Army Research Laboratory; Journeyman Fellowship; Capacity Building(grant numbers:FA9550-23-1-0497); Cross-Disciplinary Research Fund(grant numbers:2239951); NSF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10932692","Neural network accelerators;emerging device technologies;ternary weight networks;ferroelectric field-effect transistors;hardware-aware training;variability-aware training","Training;FeFETs;Performance evaluation;Neural networks;Logic gates;Trajectory;Optimization;Electrodes;Convolutional neural networks","","","","51","IEEE","18 Mar 2025","2025","","IEEE","IEEE Journals"
"Development of SRAM in 3-Dimensional Stacked FET With Direct Backside Contact Beyond 1Nm Node","M. Kim; I. Myeong; J. Park; S. Park; D. Yeon; D. Ha; H. Shin","Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea; Department of Electronic Engineering, Myongji University, Yongin, South Korea; Advanced Device Research Laboratory, Semiconductor Research Center, Samsung Electronics, Hwaseong-si, South Korea; Advanced Device Research Laboratory, Semiconductor Research Center, Samsung Electronics, Hwaseong-si, South Korea; Advanced Device Research Laboratory, Semiconductor Research Center, Samsung Electronics, Hwaseong-si, South Korea; Advanced Device Research Laboratory, Semiconductor Research Center, Samsung Electronics, Hwaseong-si, South Korea; Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea",IEEE Transactions on Nanotechnology,"9 Apr 2025","2025","24","","201","204","Among the various Backside Interconnections (BSI) methods, Direct Backside Contact (DBC) is essential in minimizing the area of logic standard cells and SRAM bitcells with 3-dimensional Stacked FETs (3DSFET) beyond the 1 nm node. Additionally, from an SRAM design perspective, the DBC structure offers the advantage of allowing the use of NMOS for the Pass-Gate (PG) transistor, as was done previously. In this study, we demonstrated SRAM transistors operation by adopting the highly promising 3DSFET with DBC structure. And we validated the SRAM bitcell operation through TCAD simulation by applying hardware verification of the SRAM transistor. As a result, we can propose an innovative structure that is compatible with both logic transistor performance and SRAM bitcell configuration beyond 1 nm node.","1941-0085","","10.1109/TNANO.2025.3552308","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10930795","3-dimensional stacked FET (3DSFET);back side interconnections (BSI);beyond 1 nm node;direct backside contact (DBC);static random access memory (SRAM)","Random access memory;MOS devices;Circuits;Field effect transistors;Very large scale integration;Logic;Layout;Integrated circuit interconnections;Electron devices","","2","","20","IEEE","18 Mar 2025","2025","","IEEE","IEEE Journals"
"Analysis of the Voltage Ramp Rate Effects on the Programming Characteristics of Bipolar-Type Memristive Devices","E. Miranda; E. Piros; F. L. Aguirre; T. Kim; P. Schreyer; J. Gehrunger; T. Schwarz; T. Oster; K. Hofmann; J. Suñé; C. Hochberger; L. Alff","Departament d'Enginyeria Electrònica, Universitat Autònoma de Barcelona, Cerdanyola del Vallès, Spain; Institute of Materials Science, Technische Universität Darmstadt, Darmstadt, Germany; Departament d'Enginyeria Electrònica, Universitat Autònoma de Barcelona, Cerdanyola del Vallès, Spain; Institute of Materials Science, Technische Universität Darmstadt, Darmstadt, Germany; Institute of Materials Science, Technische Universität Darmstadt, Darmstadt, Germany; Department of Electrical and Information Engineering, Technische Universität Darmstadt, Darmstadt, Germany; Department of Electrical and Information Engineering, Technische Universität Darmstadt, Darmstadt, Germany; Department of Electrical and Information Engineering, Technische Universität Darmstadt, Darmstadt, Germany; Department of Electrical and Information Engineering, Technische Universität Darmstadt, Darmstadt, Germany; Departament d'Enginyeria Electrònica, Universitat Autònoma de Barcelona, Cerdanyola del Vallès, Spain; Department of Electrical and Information Engineering, Technische Universität Darmstadt, Darmstadt, Germany; Institute of Materials Science, Technische Universität Darmstadt, Darmstadt, Germany",IEEE Transactions on Nanotechnology,"17 Apr 2025","2025","24","","205","208","We investigate in this letter the role the voltage ramp rate plays in the conduction and programming characteristics of bipolar-type memristive devices. It is shown that speeding up the writing or erasing process of a memristor is beneficial in terms of energy consumption but has a side cost associated with power dissipation. This happens because of the dynamical aspects of the set and reset transitions which are ultimately dictated by the physics of metal ions and oxygen vacancies migration. It is shown that by adding a constant base voltage to the voltage sweep, shorter programming times can be achieved but no significant impact on the power dissipation-energy consumption relationship is observed. Modeling and simulations are carried out with the aid of the Dynamic Memdiode Model and its implementation in LTspice using the Method of Elementary Solvers. Since the device model parameters and simulation conditions can vary in a wide range, the complete schematics are provided so that the interested readers can test different casuistries by themselves.","1941-0085","","10.1109/TNANO.2025.3556856","Ministerio de Ciencia e Innovación, Spain; TUD Research Fellowship Programme; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10947287","Memristor;resistive switching;energy consumption;power dissipation;SPICE;LTspice","Voltage control;Mathematical models;Programming;Memristors;Integrated circuit modeling;Random access memory;Switches;Power dissipation;Ions;Energy consumption","","2","","24","CCBY","2 Apr 2025","2025","","IEEE","IEEE Journals"
"Novel Negative Capacitance Reconfigurable Transistor With Arch-Shaped Source","H. Ye; J. Hu; X. Zou; Z. Sun; X. Li; Y. Shen; Z. Liu; X. Li; Y. Shi; Z. Mao; Y. Sun","Department of Micro/Nano Electronics, Shanghai Jiao Tong University, Shanghai, China; Department of Electrical Engineering, East China Normal University, Shanghai, China; Department of Electrical Engineering, East China Normal University, Shanghai, China; Department of Electrical Engineering, East China Normal University, Shanghai, China; Department of Electrical Engineering, East China Normal University, Shanghai, China; Department of Electrical Engineering, East China Normal University, Shanghai, China; School of Microelectronics, Fudan University, Shanghai, China; Department of Electrical Engineering, East China Normal University, Shanghai, China; Department of Electrical Engineering, East China Normal University, Shanghai, China; Department of Micro/Nano Electronics, Shanghai Jiao Tong University, Shanghai, China; Department of Electrical Engineering, East China Normal University, Shanghai, China",IEEE Transactions on Nanotechnology,"11 Apr 2025","2025","24","","209","215","Novel negative capacitance reconfigurable field effect transistor with arch-shaped source (NC-ESRFET) is proposed in this work. The performance is evaluated by combining 3D TCAD simulation with Laudau-Khalatnikov equation. Because of the amplified vertical electric field, the negative capacitance induced by ferroelectric (FE) layer improves the vertical line tunneling around the embedded source, and an enhanced NC effect is found in proposed NC-ESRFET, no matter for N-type or P-type program. Compared to the conventional nanowire negative capacitance RFET (NC-RFET), a larger critical FE layer thickness and lower subthreshold swing (SS) are obtained in NC-ESRFE, and the lowest SS is lower than 43 mV/dec and average SS is 63 mV/dec, which declines by 33% compared with NC-RFET. Besides, the diameter of embedded source DAS has greater influence on NC enhancement than the length LAS. By reasonably choosing the structure parameters, a 54.4% improvement on driven current and 14.3% decline in SS is obtained in the optimized NC-ESRFET. The results here demonstrate the great attentions of NC-ESRFET in future low power application.","1941-0085","","10.1109/TNANO.2025.3531844","National Natural Science Foundation of China(grant numbers:62274064,62274063); Natural Science Foundation of Chongqing(grant numbers:CSTB2022NSCQ-MSX1475); Shanghai Science and Technology Explorer Plan(grant numbers:22TS1401100,22TS1401400,22TS1401700,24TS1400500,24TS1400100); Shanghai Sailing Program(grant numbers:24YF2710500); Shanghai Municipal Science and Technology Major Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10848140","Reconfigurable field-effect transistor (RFET);negative capacitance (NC);Landau–Khalatnikov equation;embedded source","Logic gates;Iron;Tunneling;Capacitance;Transistors;Three-dimensional displays;Silicon;Mathematical models;Hafnium oxide","","1","","29","IEEE","20 Jan 2025","2025","","IEEE","IEEE Journals"
"On-chip Non-Blocking 4 × 4 and 8 × 8 Photonic Switches Using MMI-MZI Configuration for Next-Generation Data Center Networks","D. Chack; G. Kumar","Department of Electronics Engineering, Indian Institute of Technology (ISM) Dhanbad, Dhanbad, India; Department of Electronics Engineering, Indian Institute of Technology (ISM) Dhanbad, Dhanbad, India",IEEE Transactions on Nanotechnology,"30 Apr 2025","2025","24","","216","223","The advancement of future photonic integrated circuits for data center networks relies crucially on the development of highly efficient, low-power, and compact switches. This paper presents the design of non-blocking 4 × 4 and 8 × 8 silicon photonics switches intended using Multimode Interferometer (MMI)-Mach-Zehnder interferometer (MZI) structures. These proposed switches consist of 2 × 2 MMI-MZI switches realized by changing the phase of an optical signal using the thermo-optic effect. At 1550 nm, the proposed 2 × 2 switch exhibits an insertion loss of 0.04 dB and crosstalk of < 39.95 dB. Similarly, the C-band showcases an insertion loss of < 0.06 dB and crosstalk of < −33 dB. To support complex network topologies and enhance network efficiency, a data center network necessitates a higher quantity of port switches. The results show that at 1550 nm, the insertion loss for the 4 × 4 and 8 × 8 switches is 0.47 dB and 1.02 dB, respectively. Furthermore, the insertion loss for the C-band is < 0.50 dB and < 1.5 dB, respectively. The switches exhibit crosstalk of −37.59 dB and −34.67 dB at 1550 nm, respectively. Additionally, they demonstrate crosstalk of < −30 dB for the C-band. This suggests the potential for further scalability in terms of port counts. The switches are designed using the eigenmode expansion method, and the micro heater is designed with a finite element heat transfer solver. These advantages and excellent performance make the device a promising candidate for use in advanced communication systems and photonic integrated circuits.","1941-0085","","10.1109/TNANO.2025.3558256","DST-SERB, Govt. of India(grant numbers:DST/SERB/2019/000373); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10949755","Photonic integrated circuits;non-blocking switches;thermo-optic effect;silicon-on-insulator;optical network-on-chip;photonic switches","Optical switches;Optical waveguides;Photonics;Crosstalk;Optical losses;Insertion loss;Optical crosstalk;Couplers;Optical interferometry;Heating systems","","3","","42","IEEE","4 Apr 2025","2025","","IEEE","IEEE Journals"
"Automated Force Curve Methods Based Micropipette Force Sensors","H. Shi; S. Tang; J. Shi; P. Yu; T. Yang; C. Su; L. Liu","State Key Laboratory of Robotics, Shenyang Institute of Automation, Chinese Academy of Sciences (CAS), Shenyang, China; State Key Laboratory of Robotics, Shenyang Institute of Automation, Chinese Academy of Sciences (CAS), Shenyang, China; State Key Laboratory of Robotics, Shenyang Institute of Automation, Chinese Academy of Sciences (CAS), Shenyang, China; State Key Laboratory of Robotics, Shenyang Institute of Automation, Chinese Academy of Sciences (CAS), Shenyang, China; State Key Laboratory of Robotics, Shenyang Institute of Automation, Chinese Academy of Sciences (CAS), Shenyang, China; State Key Laboratory of Robotics, Shenyang Institute of Automation, Chinese Academy of Sciences (CAS), Shenyang, China; State Key Laboratory of Robotics, Shenyang Institute of Automation, Chinese Academy of Sciences (CAS), Shenyang, China",IEEE Transactions on Nanotechnology,"1 May 2025","2025","24","","224","230","Force curve is the most important techniques for accurate measuring the stiffness, adhesion and energy dissipation. However, due to the challenges of probe-cell localization, this type of single-cell analysis tool has become a labor-intensive and time-consuming procedure. Here, we demonstrate an automatic positioning methods based on micropipette for force curves acquisition. The automation covers the detection of cells in label-free images, pre-positioning and automatic focusing of micropipette, as well as automated force curves. This new method discards silicon-based probes used in traditional AFM, and instead utilizing a transparent micropipette with an unobstructed tip as the sensor. This advancement enables accurate localization of the probe tip and cell under an optical microscope. Furthermore, during the probe positioning process, we have implemented a pre-localization method using focused laser projection. This allows for manual adjustment of the probe tip within a range of 70 micrometers, providing precise region of interests (ROI) for automatic tip focusing. Combining with the aforementioned techniques. We also demonstrate the high-precision localization and force curve acquisition of eight fixed cells on a single image. The measurement results indicate that the positioning error will not exceed 3.4 μm. Our work has effectively enhanced the efficiency of cellular mechanical measurements and holds the potential to achieve automated high-throughput single-cell analysis and drug screening.","1941-0085","","10.1109/TNANO.2024.3513981","China Postdoctoral Science Foundation(grant numbers:GZB20240797); National Natural Science Foundation of China(grant numbers:62127811,62433019,62273334); New Cornerstone Science Foundation through the XPLORER PRIZE; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10787105","Micropipette;automated location;force curve;cell mechanics;robotic manipulation","Probes;Position measurement;Force measurement;Image recognition;Measurement by laser beam;Optical variables measurement;Vibrometers;Motors;Manipulators;Robot control","","1","","25","IEEE","9 Dec 2024","2025","","IEEE","IEEE Journals"
"Comprehensive Analysis of TreeFET: A Circuit Perspective","N. Aruna Kumari; B. K. Kaushik","School of Electronics Engineering, Vellore Institute of Technology, Vellore, India; Department of Electronics and Communication Engineering, Indian Institute of Technology Roorkee, Roorkee, India",IEEE Transactions on Nanotechnology,"1 May 2025","2025","24","","231","238","In this article, a comprehensive performance analysis of the emerging and novel TreeFET is demonstrated at 3-nm technology node. The TreeFET is realized by combining nanosheet FET (NSFET) and fin-like interbridge (IB) structures. Initially, the TreeFET is compared with traditional NSFET under the same footprint (FP). The ON current (ION) and switching ratio (ION/IOFF) enhance with TreeFET by 56% and 35.4% compared to the NSFET with matched OFF current (IOFF). Further, the dimensional impact of TreeFET is studied in detail by altering the geometry of IB. On top of that, as the IB height (HIB) is a crucial metric for deciding the performance, the impact of HIB on analog/RF performance is also studied. Although the parasitic capacitance rises with higher HIB, better RF performance is observed with HIB of 30 nm compared to 10 nm due to the significant increase in ON current. Further, it is noted that the electrical performance is degraded with the rise in temperature. Moreover, the circuit level demonstration of TreeFET is carried out at both HIB of 10 nm and 30 nm for the CMOS inverter and ring oscillator (RO). The CMOS inverter switching current (ISC), power-delay product (PDP), and energy-delay product (EDP) are increased by 1.61×, 53%, and 38%, respectively with an increase in HIB. However, for 19-stage RO, an improvement of 11.55% in oscillation frequency (fOSC) is noticed with HIB of 30 nm. Moreover, the PDP and EDP variations are presented for 19-stage RO with variations in HIB. The analysis enables a profound understanding of the performance of emerging TreeFET devices at both device and circuit levels.","1941-0085","","10.1109/TNANO.2025.3560672","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10964553","CMOS inverter;interbridge (IB);nanosheet FET;TreeFET;Verilog-A;ring oscillator","Logic gates;Performance evaluation;Ions;FinFETs;Voltage;Gallium arsenide;Semiconductor process modeling;Inverters;Ring oscillators;Radiative recombination","","1","","30","IEEE","14 Apr 2025","2025","","IEEE","IEEE Journals"
"A Novel Underlay Metal Strip Loaded Doping-Less Heterojunction (GaSb/Si) TFET Biosensor for Autoimmune Disease Detection","M. Verma; S. Agrawal","Electronics and Communication Engineering Department, National Institute of Technology, Delhi, India; Electronics and Communication Engineering Department, National Institute of Technology, Delhi, India",IEEE Transactions on Nanotechnology,"1 May 2025","2025","24","","239","248","In human being autoimmune diseases are caused by the immune system's attack on body tissues. Therefore, advanced diagnostic tools for their early and accurate detection is highly needed. This study introduces a new underlay metal strip loaded doping-less heterojunction (GaSb/Si) TFET biosensor (UMS-DL-HJ-TFETB) device with exceptional sensitivity and performance. Key design features include an underlay metal strip for improved tunnelling and the cavities are on the source region to achieve a peak drain current sensitivity of 6.7 × 10$^{10}$ at k = 12 and V$_{gs}$ = 0.45 V. With a cut-off frequency of 3.27 × 10$^{8}$ Hz and a response time of 496 ps, the proposed biosensor exhibits excellent RF performance. The device performance in detecting DNA charge densities ranging from $\pm$1 × 10$^{11}$ cm$^{-2}$ to $\pm$1 × 10$^{12}$ cm$^{-2}$ has also been studied. In addition, five non-uniform distributions which is caused by the steric hindrance effect have been optimized. A comparative analysis is also done for fair evaluation. The simulation results show that the proposed biosensor addresses the limitations of conventional methods, providing high sensitivity, rapid detection and reliable diagnostic accuracy for autoimmune diseases.","1941-0085","","10.1109/TNANO.2025.3561947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10969077","Doping-less;dual metal double gate;GaSb/Si heterojunction;nano-gap cavity;underlay metal strip","Metals;Autoimmune diseases;Logic gates;Biosensors;Biomarkers;Strips;Tunneling;Heterojunctions;Silicon;TFETs","","3","","35","IEEE","17 Apr 2025","2025","","IEEE","IEEE Journals"
"Vector-Matrix Multiplier Architecture for In-Memory Computing Applications With RRAM Arrays","B. Boro; R. Parmar; G. Trivedi","Department of electronics and electrical engineering, Indian institute of technology guwahati, Guwahati, India; Department of electronics and electrical engineering, Indian institute of technology guwahati, Guwahati, India; Department of electronics and electrical engineering, Indian institute of technology guwahati, Guwahati, India",IEEE Transactions on Nanotechnology,"9 May 2025","2025","24","","249","259","Artificial Intelligence (AI) has advanced to the stage where modern problems can be transformed into AI problems with computational costs. Increased complexity has exponentially raised computation and inference demands, primarily due to Von Neumann architecture limitations. In-memory computing (IMC) revolutionizes this paradigm by eliminating memory read-write overheads. Notably, the utilization of Resistive Random Access Memory (RRAM) in vector-matrix multiplication (VMM) configurations within IMC architectures has demonstrated substantial performance enhancements. In the proposed work, utilizing Digital-to-Time Converters (DTCs) and Time-to-Digital Converters (TDCs) optimizes hardware resources substantially within in-memory computing (IMC) architectures. Our proposed DTC and TDC blocks exhibit power consumptions of $41\ \mu \text{W}$ and $38\ \mu \text{W}$ and delays of $896\ \text{ps}$ and $530\ \text{ps}$. Additionally, we introduce a $4T-1R$ structure with Reset Stop Block (RSB) that facilitates 2-bit RRAM reprogramming and entails a latency of $1.07\ \mu \text{s}$ and energy/cell of $0.11\ \text{pJ}$. The overall energy efficiency of Time-Domain VMM (TDVMM) architecture is $866.6\ \text{Tops/W}$, which is $1.61 \times$ more efficient than contemporary TDVMMs. Furthermore, our design consistently performs with a cycle-to-cycle variability of 23%, showcasing its tolerance to variations.","1941-0085","","10.1109/TNANO.2025.3560912","Ministry of Electronics and Information Technology; Electronics and ICT Academy at IIT Guwahati; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10965489","RRAM;IMC;DTC;TDC;VMM;TDVMM;neural networks","Computer architecture;Resistance;Virtual machine monitors;Artificial intelligence;Transistors;Time-domain analysis;System-on-chip;In-memory computing;Computational modeling","","2","","44","IEEE","15 Apr 2025","2025","","IEEE","IEEE Journals"
